"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000000171"	0.252114648804466	0.999984713681419	-0.00206137853063727	0.972784639597877	-0.0148494205512509	0.999551427825124	"Sdhd"	"succinate dehydrogenase complex, subunit D, integral membrane protein"
"ENSMUSG00000000182"	0.510166051334075	0.999984713681419	0.127296840318733	0.667986081500668	0.0121995289406548	0.999551427825124	"Fgf23"	"fibroblast growth factor 23"
"ENSMUSG00000000184"	-0.223343851641512	0.999984713681419	-0.0701303561640392	7.42041811888707e-06	0.00593931408302076	0.999551427825124	"Ccnd2"	"cyclin D2"
"ENSMUSG00000000194"	0.0985487190514935	0.999984713681419	-0.00236579175470646	0.968838574973403	-0.00580263086225745	0.999551427825124	"Gpr107"	"G protein-coupled receptor 107"
"ENSMUSG00000000197"	0.433879321473478	0.999984713681419	-0.000611469328746417	0.994244622139343	-0.0255633438229106	0.999551427825124	"Nalcn"	"sodium leak channel, non-selective"
"ENSMUSG00000000202"	-1.12455739595113	0.999984713681419	-0.0521397490553801	0.338552246063291	0.0409837753938233	0.999551427825124	"Btbd17"	"BTB (POZ) domain containing 17"
"ENSMUSG00000000214"	-0.50888410478315	0.999984713681419	0.0693533877124599	0.13393872962804	0.0127442940639628	0.999551427825124	"Th"	"tyrosine hydroxylase"
"ENSMUSG00000000223"	0.332842495330374	0.999984713681419	0.00509343585857623	0.923053518362757	-0.0151024610317583	0.999551427825124	"Drp2"	"dystrophin related protein 2"
"ENSMUSG00000000247"	-0.477863867652267	0.999984713681419	-0.0496498977821068	0.0272467757931898	0.0135507410655423	0.999551427825124	"Lhx2"	"LIM homeobox protein 2"
"ENSMUSG00000000253"	-0.185236981449107	0.999984713681419	-0.00032676796692678	0.997572494566998	0.00782727256604046	0.999551427825124	"Gmpr"	"guanosine monophosphate reductase"
"ENSMUSG00000000263"	0.0512965149243729	0.999984713681419	0.0791907525950321	0.441769197391256	-0.0226920469817337	0.999551427825124	"Glra1"	"glycine receptor, alpha 1 subunit"
"ENSMUSG00000000266"	0.743928478486672	0.999984713681419	0.0256412700119149	0.422072315234316	-0.0374508129225018	0.914382683283753	"Mid2"	"midline 2"
"ENSMUSG00000000275"	0.448572556997941	0.999984713681419	0.0343513279700896	0.634186191167985	-0.00914332250214855	0.999551427825124	"Trim25"	"tripartite motif-containing 25"
"ENSMUSG00000000276"	-0.0141521149586472	0.999984713681419	0.0153438652020771	0.641064553073342	-0.00211614030233489	0.999551427825124	"Dgke"	"diacylglycerol kinase, epsilon"
"ENSMUSG00000000278"	0.0832205775552925	0.999984713681419	0.0142853690899967	0.860645955914843	0.0101403272681387	0.999551427825124	"Scpep1"	"serine carboxypeptidase 1"
"ENSMUSG00000000282"	0.10358775111953	0.999984713681419	0.00576835914860041	0.928100430007074	-0.00283461058200837	0.999551427825124	"Mnt"	"max binding protein"
"ENSMUSG00000000290"	0.367558340888181	0.999984713681419	0.0529543588106949	0.465557770674577	0.0238696469778034	0.999551427825124	"Itgb2"	"integrin beta 2"
"ENSMUSG00000000295"	-0.187481032090103	0.999984713681419	0.0370662076545577	0.63017953316687	0.00553814625118923	0.999551427825124	"Hddc2"	"HD domain containing 2"
"ENSMUSG00000000296"	0.492050377980352	0.999984713681419	0.0210605866693815	0.72518841412841	-0.0276878994159935	0.999551427825124	"Tpd52l1"	"tumor protein D52-like 1"
"ENSMUSG00000000301"	2.28994785636442	0.999984713681419	0.0700464801375826	0.652388440231881	-0.107926434575395	0.999551427825124	"Pemt"	"phosphatidylethanolamine N-methyltransferase"
"ENSMUSG00000000303"	2.7561585859102	0.999984713681419	0.163383142694641	0.0280354684477104	-0.12122667481943	0.940343955197315	"Cdh1"	"cadherin 1"
"ENSMUSG00000000305"	-0.150234617327989	0.999984713681419	-0.00757724251297747	0.908664115393935	0.00761745761580078	0.999551427825124	"Cdh4"	"cadherin 4"
"ENSMUSG00000000308"	0.446918548617657	0.999984713681419	-0.00446750192517688	0.930423581647663	-0.0242435638387093	0.999551427825124	"Ckmt1"	"creatine kinase, mitochondrial 1, ubiquitous"
"ENSMUSG00000000317"	2.11076269823595	0.999984713681419	-0.0399111762062056	0.807475108262557	-0.109208266995833	0.999551427825124	"Bcl6b"	"B cell CLL/lymphoma 6, member B"
"ENSMUSG00000000320"	0.265434933049044	0.999984713681419	0.0450705565718121	0.891439791358743	-0.016380672517396	0.999551427825124	"Alox12"	"arachidonate 12-lipoxygenase"
"ENSMUSG00000000339"	-0.495635217072334	0.999984713681419	0.0405546392352656	0.242250500666781	0.0273733094535795	0.999551427825124	"Rtca"	"RNA 3'-terminal phosphate cyclase"
"ENSMUSG00000000340"	-0.910066159905596	0.999984713681419	-0.0226779176052656	0.69414402199774	0.0371657702520298	0.999551427825124	"Dbt"	"dihydrolipoamide branched chain transacylase E2"
"ENSMUSG00000000346"	-0.494941077285137	0.999984713681419	0.00724482581301572	0.872187838433088	0.0229802051517063	0.999551427825124	"Dazap2"	"DAZ associated protein 2"
"ENSMUSG00000000355"	0.126026331492024	0.999984713681419	0.000404405714162736	0.996386373743375	-0.00890527793463311	0.999551427825124	"Mcts1"	"malignant T cell amplified sequence 1"
"ENSMUSG00000000359"	4.10630396636424	0.999984713681419	0.0703695645876754	0.849302118405576	-0.195773624460693	0.999551427825124	"Rem1"	"rad and gem related GTP binding protein 1"
"ENSMUSG00000000365"	1.42170907468676	0.999984713681419	0.00670343602742293	0.982428573044825	-0.0976870472867275	0.999551427825124	"Rnf17"	"ring finger protein 17"
"ENSMUSG00000000374"	0.0422005200681123	0.999984713681419	0.00787091865069838	0.854109396285461	-0.000450494486419938	0.999551427825124	"Trappc10"	"trafficking protein particle complex 10"
"ENSMUSG00000000378"	0.192002033889156	0.999984713681419	-0.0170198106113196	0.668201745332626	-0.0119637589579699	0.999551427825124	"Ccm2"	"cerebral cavernous malformation 2"
"ENSMUSG00000000384"	0.267051531494663	0.999984713681419	0.0137874804716301	0.804325161049681	-0.0109114179018908	0.999551427825124	"Tbrg4"	"transforming growth factor beta regulated gene 4"
"ENSMUSG00000000386"	5.98089314753397	0.702867529995672	0.255748575097446	0.0801504398253085	-0.235405810594752	0.833164378995911	"Mx1"	""
"ENSMUSG00000000392"	-0.823376022870893	0.999984713681419	-0.0151167387579075	0.933476362932303	0.0342510899334929	0.999551427825124	"Fap"	"fibroblast activation protein"
"ENSMUSG00000000399"	0.288824196964529	0.999984713681419	0.00548302319114253	0.915693687053151	-0.0163993514674913	0.999551427825124	"Ndufa9"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9"
"ENSMUSG00000000402"	0.506818780687622	0.999984713681419	-0.0789039825906793	0.533650452764869	-0.0401322793403388	0.999551427825124	"Egfl6"	"EGF-like-domain, multiple 6"
"ENSMUSG00000000409"	-1.41928041213394	0.999984713681419	0.0569572081763376	0.771415251918524	0.074775926288841	0.999551427825124	"Lck"	"lymphocyte protein tyrosine kinase"
"ENSMUSG00000000416"	-0.45965962340971	0.999984713681419	-0.0527516849122111	0.000455435484177135	0.0159612487757682	0.999551427825124	"Cttnbp2"	"cortactin binding protein 2"
"ENSMUSG00000000420"	0.101825718081758	0.999984713681419	0.0241510043973822	0.421980665856325	-0.00807121319006417	0.999551427825124	"Galnt1"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1"
"ENSMUSG00000000439"	0.0521650383071376	0.999984713681419	0.013609752183768	0.840312692271009	-0.00624292900156608	0.999551427825124	"Mkrn2"	"makorin, ring finger protein, 2"
"ENSMUSG00000000440"	1.1132370352942	0.999984713681419	0.0054871304587716	0.98006901284216	-0.0462029274357009	0.999551427825124	"Pparg"	"peroxisome proliferator activated receptor gamma"
"ENSMUSG00000000441"	-0.501043475214575	0.999984713681419	-0.00373269879501315	0.94458945413502	0.0218344772137762	0.999551427825124	"Raf1"	"v-raf-leukemia viral oncogene 1"
"ENSMUSG00000000486"	1.13522263496566	0.999984713681419	0.0338051534639458	0.920209766563135	-0.0492467369919027	0.999551427825124	"Sept1"	"septin 1"
"ENSMUSG00000000489"	0.558133141846131	0.999984713681419	-0.00166100415447514	0.988015374667188	-0.0203764941924464	0.999551427825124	"Pdgfb"	"platelet derived growth factor, B polypeptide"
"ENSMUSG00000000530"	1.61781388922583	0.686949160994667	0.0665912838997682	0.0553044132260637	-0.0738292737668159	0.698338765942857	"Acvrl1"	"activin A receptor, type II-like 1"
"ENSMUSG00000000531"	-0.391987905043347	0.999984713681419	-0.0201730787212904	0.724859989827911	0.0162915965861195	0.999551427825124	"Grasp"	"GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein"
"ENSMUSG00000000532"	-0.087659338484439	0.999984713681419	0.00266638588023968	0.95921333389166	0.00522326288373403	0.999551427825124	"Acvr1b"	"activin A receptor, type 1B"
"ENSMUSG00000000538"	0.262069596812608	0.999984713681419	-0.0026906450606232	0.955189704405021	-0.0152356754851306	0.999551427825124	"Tom1l2"	"target of myb1-like 2 (chicken)"
"ENSMUSG00000000552"	-0.182025525836212	0.999984713681419	-0.00417732582812104	0.940378890867834	0.0118159795409183	0.999551427825124	"Zfp385a"	"zinc finger protein 385A"
"ENSMUSG00000000555"	-1.38452651151917	0.999984713681419	-0.0442569970886981	0.580170559182299	0.0721429561526574	0.974358390708799	"Itga5"	"integrin alpha 5 (fibronectin receptor alpha)"
"ENSMUSG00000000560"	2.15684801837214	0.000890622892438226	0.0203899151255482	0.602552872955109	-0.119292377651891	2.58642866518777e-05	"Gabra2"	"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2"
"ENSMUSG00000000561"	-0.230319324801758	0.999984713681419	-0.00101071747522579	0.989748837694463	0.0111928599377699	0.999551427825124	"Wdr77"	"WD repeat domain 77"
"ENSMUSG00000000562"	1.73784918837487	0.999984713681419	0.00718899793546517	0.985813532914477	-0.0449218401692295	0.999551427825124	"Adora3"	"transmembrane and immunoglobulin domain containing 3"
"ENSMUSG00000000563"	0.320949000436801	0.999984713681419	0.00342504190324329	0.949583164382183	-0.0183830615948228	0.999551427825124	"Atp5f1"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1"
"ENSMUSG00000000567"	0.107926160132642	0.999984713681419	0.00344102816901345	0.965652505663919	-0.0051557572934247	0.999551427825124	"Sox9"	"SRY (sex determining region Y)-box 9"
"ENSMUSG00000000568"	0.150951603719617	0.999984713681419	0.00278132282025798	0.958333628152978	-0.00898485639365513	0.999551427825124	"Hnrnpd"	"heterogeneous nuclear ribonucleoprotein D"
"ENSMUSG00000000581"	0.279287842718887	0.999984713681419	0.0136264019980454	0.771415251918524	-0.0140333641229855	0.999551427825124	"C1d"	"C1D nuclear receptor co-repressor"
"ENSMUSG00000000594"	-0.188490109034364	0.999984713681419	0.018641570654514	0.584768455453912	0.0163326220818935	0.999551427825124	"Gm2a"	"GM2 ganglioside activator protein"
"ENSMUSG00000000600"	0.124407305393105	0.999984713681419	-0.0380138309206931	0.0893390040552261	-0.0112265803676743	0.999551427825124	"Krit1"	"KRIT1, ankyrin repeat containing"
"ENSMUSG00000000605"	0.324562100839242	0.999984713681419	0.000981939215213637	0.987792398638335	-0.0196193615466351	0.999551427825124	"Clcn4-2"	"chloride channel 4-2"
"ENSMUSG00000000627"	0.349930256702379	0.999984713681419	-0.0101135142643836	0.831544429555312	-0.0193380405603691	0.999551427825124	"Sema4f"	"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain"
"ENSMUSG00000000628"	1.13328918745603	0.999984713681419	0.0443980268240819	0.677713227850091	-0.0295107383629781	0.999551427825124	"Hk2"	"hexokinase 2"
"ENSMUSG00000000631"	0.311034482762536	0.999984713681419	0.00800948115754668	0.843263913993976	-0.0134487648895826	0.999551427825124	"Myo18a"	"myosin XVIIIA"
"ENSMUSG00000000632"	0.203318351829529	0.999984713681419	0.000752672535213889	0.991393052579119	-0.00812448944509374	0.999551427825124	"Sez6"	"seizure related gene 6"
"ENSMUSG00000000682"	2.25746584490327	0.999984713681419	0.185626795454762	0.055363335656668	-0.0521184271827362	0.999551427825124	"Cd52"	"CD52 antigen"
"ENSMUSG00000000686"	-1.23555645723992	0.999984713681419	0.198279382345176	0.221615666493211	0.0463794122056144	0.999551427825124	"Abhd15"	"abhydrolase domain containing 15"
"ENSMUSG00000000693"	-1.2529941783644	0.999984713681419	-0.0066135523544574	0.968838559751271	0.0578714973052056	0.999551427825124	"Loxl3"	"lysyl oxidase-like 3"
"ENSMUSG00000000708"	-0.183599085837416	0.999984713681419	0.0192047787280319	0.674938388614237	0.0128225325984503	0.999551427825124	"Kat2b"	"K(lysine) acetyltransferase 2B"
"ENSMUSG00000000711"	-0.072200749955634	0.999984713681419	-0.0020896419392498	0.97328218987502	0.000388230410982188	0.999551427825124	"Rab5b"	"RAB5B, member RAS oncogene family"
"ENSMUSG00000000732"	0.025661794632724	0.999984713681419	0.0798873045475188	0.0748825695237281	-0.00146666791360131	0.999551427825124	"Icosl"	"icos ligand"
"ENSMUSG00000000738"	0.0468505967950282	0.999984713681419	0.00942202849880498	0.846153633994003	-0.000200435826304664	0.999654031051878	"Spg7"	"spastic paraplegia 7 homolog (human)"
"ENSMUSG00000000740"	-0.662452883594486	0.999984713681419	0.0018012956257877	0.993218238328962	0.0272827959208348	0.999551427825124	"Rpl13"	"ribosomal protein L13"
"ENSMUSG00000000743"	-0.0219593418710528	0.999984713681419	-0.00760752141633843	0.872432829356003	-0.00245046890791696	0.999551427825124	"Chmp1a"	"charged multivesicular body protein 1A"
"ENSMUSG00000000751"	0.362559425516855	0.999984713681419	0.0184744841829609	0.600621175075145	-0.0153479213344041	0.999551427825124	"Rpa1"	"replication protein A1"
"ENSMUSG00000000753"	1.35164418918181	0.999984713681419	0.0518748860899918	0.418609560060244	-0.0525207824865614	0.999551427825124	"Serpinf1"	"serine (or cysteine) peptidase inhibitor, clade F, member 1"
"ENSMUSG00000000759"	-0.0505050262362835	0.999984713681419	0.00234600343785732	0.970615667650021	0.0033527765925214	0.999551427825124	"Tubgcp3"	"tubulin, gamma complex associated protein 3"
"ENSMUSG00000000766"	1.2789646810703	0.999984713681419	0.0311908788407015	0.835554090038077	-0.0541509250236503	0.999551427825124	"Oprm1"	"opioid receptor, mu 1"
"ENSMUSG00000000776"	-0.228593210810854	0.999984713681419	-0.0293869681149304	0.650357052252695	0.00954900052087838	0.999551427825124	"Polr3d"	"polymerase (RNA) III (DNA directed) polypeptide D"
"ENSMUSG00000000782"	-0.33658904032844	0.999984713681419	-0.0215160909088627	0.864076003910506	0.011516241342386	0.999551427825124	"Tcf7"	"transcription factor 7, T cell specific"
"ENSMUSG00000000787"	0.293068244775257	0.999984713681419	0.0320216315705133	0.0691340563698827	-0.0141222002986532	0.999551427825124	"Ddx3x"	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked"
"ENSMUSG00000000791"	0.145685713508661	0.999984713681419	0.197504742356968	0.165345416722704	0.0167947936944112	0.999551427825124	"Il12rb1"	"interleukin 12 receptor, beta 1"
"ENSMUSG00000000792"	0.326360710664686	0.999984713681419	0.0203794262851246	0.724379076660005	-0.012130679173782	0.999551427825124	"Slc5a5"	"solute carrier family 5 (sodium iodide symporter), member 5"
"ENSMUSG00000000794"	0.139302938751632	0.999984713681419	-0.0113569977226994	0.862338054739697	-0.00877889761551044	0.999551427825124	"Kcnn3"	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3"
"ENSMUSG00000000804"	-0.019819547290893	0.999984713681419	-0.0117096477747484	0.729518839859702	-0.00340324347763718	0.999551427825124	"Usp32"	"ubiquitin specific peptidase 32"
"ENSMUSG00000000805"	-0.520569222547203	0.999984713681419	0.0112588673485973	0.871196144402515	0.0262474989393623	0.999551427825124	"Car4"	"carbonic anhydrase 4"
"ENSMUSG00000000811"	-2.31324857624128	0.799527169337116	0.0156587059134845	0.913740792765189	0.115197277936178	0.687504870280406	"Txnrd3"	"thioredoxin reductase 3"
"ENSMUSG00000000823"	-0.219373679795896	0.999984713681419	0.0309453414779389	0.171477487123748	0.0169586628126594	0.999551427825124	"Znf512b"	"zinc finger protein 512B"
"ENSMUSG00000000826"	0.190841160919071	0.999984713681419	-0.00127733976444516	0.980068704959912	-0.0125146952122193	0.999551427825124	"Dnajc5"	"DnaJ (Hsp40) homolog, subfamily C, member 5"
"ENSMUSG00000000827"	-0.330510774600679	0.999984713681419	-0.00876279842476765	0.860645955914843	0.0167728101411934	0.999551427825124	"Tpd52l2"	"tumor protein D52-like 2"
"ENSMUSG00000000838"	0.498532678110553	0.999984713681419	0.00442934422939108	0.934571172583719	-0.0303066591491595	0.948525386646824	"Fmr1"	"fragile X mental retardation syndrome 1"
"ENSMUSG00000000861"	-0.386725227937702	0.999984713681419	-0.00775193053313259	0.872187838433088	0.0205524088436724	0.999551427825124	"Bcl11a"	"B cell CLL/lymphoma 11A (zinc finger protein)"
"ENSMUSG00000000869"	-1.38477814483983	0.999984713681419	-0.0404361824920662	0.642292296454613	0.0602059110371311	0.999551427825124	"Il4"	"interleukin 4"
"ENSMUSG00000000876"	-0.363156624231718	0.999984713681419	0.00932387874496856	0.930055468095108	0.018118224489431	0.999551427825124	"Pxmp4"	"peroxisomal membrane protein 4"
"ENSMUSG00000000881"	0.217448264396197	0.999984713681419	0.00145173160788358	0.98006901284216	-0.0129446771253294	0.999551427825124	"Dlg3"	"discs, large homolog 3 (Drosophila)"
"ENSMUSG00000000884"	-0.86612407949884	0.999984713681419	0.0389908488708139	0.752531013805663	0.0517620472568151	0.999551427825124	"Gnb1l"	"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"
"ENSMUSG00000000901"	-0.14216381818001	0.999984713681419	0.0410755528782672	0.817904364051408	0.0195280912929972	0.999551427825124	"Mmp11"	"matrix metallopeptidase 11"
"ENSMUSG00000000902"	0.21729204703819	0.999984713681419	0.00927263392527513	0.84807734793246	-0.00942846926757005	0.999551427825124	"Smarcb1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"ENSMUSG00000000915"	-0.223050358137819	0.999984713681419	0.00233701923266374	0.967510175777931	0.0108115314673156	0.999551427825124	"Hip1r"	"huntingtin interacting protein 1 related"
"ENSMUSG00000000916"	-0.671151555072889	0.999984713681419	0.0125042772070345	0.905301354056339	0.0263679349212753	0.999551427825124	"Nsun5"	"NOL1/NOP2/Sun domain family, member 5"
"ENSMUSG00000000934"	1.30789045834284	0.999984713681419	0.0140285327132151	0.891975221378107	-0.0543359497912218	0.999551427825124	"Top1mt"	"DNA topoisomerase 1, mitochondrial"
"ENSMUSG00000000948"	-0.12038207307578	0.999984713681419	0.00296355008579004	0.940040303729566	0.00546200596402534	0.999551427825124	"Gm38393"	""
"ENSMUSG00000000957"	-0.282030698127387	0.999984713681419	-0.0476032552003352	0.438327419339009	0.017998433861097	0.999551427825124	"Mmp14"	"matrix metallopeptidase 14 (membrane-inserted)"
"ENSMUSG00000000958"	0.482122827921385	0.999984713681419	-0.0244637783799458	0.91965527375688	0.00372998587369455	0.999551427825124	"Slc7a7"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
"ENSMUSG00000000959"	-0.750299817255906	0.999984713681419	-0.0154691705189873	0.730628922873807	0.0384681478638262	0.922828254980324	"Oxa1l"	"oxidase assembly 1-like"
"ENSMUSG00000000976"	0.634417539031763	0.999984713681419	0.0128159382156614	0.840312692271009	-0.0299703313692615	0.999551427825124	"Heatr6"	"HEAT repeat containing 6"
"ENSMUSG00000000982"	2.67417601348338	0.999984713681419	0.0925952799412883	0.783305141246607	-0.0653959952692365	0.999551427825124	"Ccl3"	"chemokine (C-C motif) ligand 3"
"ENSMUSG00000001016"	-0.034049623930486	0.999984713681419	0.00905479642018161	0.84114719606279	0.000700217199762829	0.999551427825124	"Ilf2"	"interleukin enhancer binding factor 2"
"ENSMUSG00000001017"	-0.123487332861133	0.999984713681419	-0.015628388988879	0.632991762143327	0.00231661845393658	0.999551427825124	"Chtop"	"chromatin target of PRMT1"
"ENSMUSG00000001018"	-0.234513003446957	0.999984713681419	0.0314303463640694	0.266147539712357	0.0130744973804502	0.999551427825124	"Snapin"	"SNAP-associated protein"
"ENSMUSG00000001020"	-0.0935330901048642	0.999984713681419	0.058386148484329	0.71545447907144	0.0158546122060976	0.999551427825124	"S100a4"	"S100 calcium binding protein A4"
"ENSMUSG00000001025"	-0.32464804232366	0.999984713681419	0.0118707020907651	0.914941130122623	0.0397231234305649	0.999551427825124	"S100a6"	"S100 calcium binding protein A6 (calcyclin)"
"ENSMUSG00000001029"	2.38681512746927	0.999984713681419	-0.0280940256261477	0.869153458014858	-0.13041793799471	0.904411942365799	"Icam2"	"intercellular adhesion molecule 2"
"ENSMUSG00000001034"	-0.107276211829197	0.999984713681419	-0.0160156406190573	0.804779174183115	0.00277439991526158	0.999551427825124	"Mapk7"	"mitogen-activated protein kinase 7"
"ENSMUSG00000001036"	-0.0464215928260274	0.999984713681419	-0.0290008591849308	0.174678887001742	-0.000385869753147803	0.999551427825124	"Epn2"	"epsin 2"
"ENSMUSG00000001039"	0.0617551436518897	0.999984713681419	0.00546522508379547	0.965652505663919	-0.00819426454880797	0.999551427825124	"B9d1"	"B9 protein domain 1"
"ENSMUSG00000001052"	0.174903312308424	0.999984713681419	0.00567028202738702	0.915641744483151	-0.00588534139191578	0.999551427825124	"Sec24b"	"Sec24 related gene family, member B (S. cerevisiae)"
"ENSMUSG00000001053"	0.544387066505807	0.999984713681419	-0.0102582339192848	0.923053518362757	-0.0300595547563286	0.999551427825124	"N4bp3"	"NEDD4 binding protein 3"
"ENSMUSG00000001054"	-0.359013636042356	0.999984713681419	-0.0103586679946594	0.831033144076732	0.0163463604423734	0.999551427825124	"Rmnd5b"	"required for meiotic nuclear division 5 homolog B (S. cerevisiae)"
"ENSMUSG00000001056"	0.463986122351581	0.999984713681419	0.0056572419369382	0.953666220065692	-0.0271547710825014	0.999551427825124	"Nhp2"	"NHP2 ribonucleoprotein"
"ENSMUSG00000001062"	-0.546553347369761	0.999984713681419	-0.0207327422689726	0.534918886404163	0.0259247624986328	0.999551427825124	"Vps9d1"	"VPS9 domain containing 1"
"ENSMUSG00000001065"	-0.756670329930926	0.999984713681419	-0.027335847589989	0.595171656398067	0.0350260179198022	0.999551427825124	"Zfp276"	"zinc finger protein (C2H2 type) 276"
"ENSMUSG00000001082"	-0.123566809187785	0.999984713681419	0.0136325718041275	0.859040096678639	0.0178866340523281	0.999551427825124	"Mfsd10"	"major facilitator superfamily domain containing 10"
"ENSMUSG00000001089"	0.202775027784767	0.999984713681419	-0.0309154544448823	0.129846403394344	-0.0181204519787622	0.999551427825124	"Luzp1"	"leucine zipper protein 1"
"ENSMUSG00000001098"	0.418251754484058	0.999984713681419	-0.00848651165500732	0.90317981342318	-0.017936338969614	0.999551427825124	"Kctd10"	"potassium channel tetramerisation domain containing 10"
"ENSMUSG00000001100"	-0.387197083563221	0.999984713681419	2.39460155172131e-05	0.999957965111531	0.0173689977785693	0.999551427825124	"Poldip2"	"polymerase (DNA-directed), delta interacting protein 2"
"ENSMUSG00000001103"	-0.143121092257881	0.999984713681419	-0.00591773348117695	0.980418637356162	0.00908454462612765	0.999551427825124	"Sebox"	"SEBOX homeobox"
"ENSMUSG00000001105"	0.469353604542965	0.999984713681419	0.00556779797896007	0.932553230613036	-0.0206026336414526	0.999551427825124	"Ift20"	"intraflagellar transport 20"
